Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
17-09-2024 16:00,IZMDC,5.57,5.68,5.56,5.67,1889400.0,0.01,0.1,0.01,1566.67,0.1,915315.9,106.42,True,0,,5.5,5.7,False,False
17-09-2024 16:00,CEMTS,9.5,9.75,9.48,9.74,948883.0,0.01,0.24,0.02,900.0,0.24,298574.8,217.8,True,0,,9.38,10.0,False,False
17-09-2024 16:00,HOROZ,56.2,60.25,55.9,59.25,1627167.0,1.0,3.05,0.15,1933.33,3.05,918700.1,77.12,True,0,,46.06,ATH,False,False
17-09-2024 16:00,IZENR,20.4,21.32,20.26,21.22,2339986.0,0.1,0.82,0.16,429.03,0.82,565118.3,314.07,True,0,,19.49,ATH,False,False
17-09-2024 16:00,THYAO,289.5,293.75,288.75,293.5,6827406.0,0.25,4.0,0.48,742.11,4.0,2456183.6,177.97,True,0,,285.75,298.75,False,False
17-09-2024 16:00,LILAK,24.4,24.7,24.38,24.64,461589.0,0.06,0.24,0.02,1400.0,0.24,255021.5,81.0,True,0,,23.32,25.18,False,False
17-09-2024 15:00,SURGY,64.05,67.35,64.05,66.7,825301.0,0.65,2.65,0.5,430.0,2.65,340029.2,142.71,True,0,,59.55,ATH,False,False
17-09-2024 15:00,BOSSA,7.82,7.99,7.82,7.98,1096431.0,0.01,0.16,0.05,255.56,0.16,587277.7,86.7,True,0,,6.97,8.06,False,False
17-09-2024 15:00,BEYAZ,27.24,28.0,27.0,27.96,566897.0,0.04,0.72,0.16,344.44,0.72,328324.3,72.66,True,0,,24.32,28.24,False,False
17-09-2024 15:00,EFORC,30.94,31.62,30.84,31.44,2182341.0,0.18,0.5,0.15,228.95,0.5,1316658.1,65.75,True,0,,28.26,ATH,False,False
17-09-2024 15:00,GOKNR,31.58,32.64,31.54,32.64,1970001.0,0.0,1.06,0.25,320.63,1.06,733520.7,168.57,True,0,,27.3,36.0,False,False
17-09-2024 15:00,SOKE,12.81,13.11,12.79,13.03,627691.0,0.08,0.22,0.01,1592.31,0.22,163519.6,283.86,True,0,,12.41,13.05,False,False
17-09-2024 15:00,CANTE,1.68,1.74,1.67,1.74,141701791.0,0.0,0.06,0.01,400.0,0.06,25490367.5,455.9,True,0,,1.61,1.77,False,False
17-09-2024 15:00,TATGD,22.44,23.84,22.44,23.76,1484737.0,0.08,1.32,0.13,900.0,1.32,199066.7,645.85,True,0,,22.26,23.8,False,False
17-09-2024 14:00,KRDMD,24.14,24.3,24.08,24.28,6000237.0,0.02,0.14,0.03,438.46,0.14,3245892.0,84.86,True,0,,22.06,24.3,False,False
17-09-2024 14:00,BMSTL,48.1,48.8,48.06,48.8,392510.0,0.0,0.7,0.08,753.66,0.7,229966.7,70.68,True,0,,47.5,51.05,False,False
17-09-2024 14:00,DGNMO,8.52,8.6,8.5,8.6,242061.0,0.0,0.08,0.02,344.44,0.08,121886.5,98.6,True,0,,8.33,8.78,False,False
17-09-2024 14:00,TKFEN,55.05,55.45,54.95,55.35,397765.0,0.1,0.3,0.04,650.0,0.3,247224.8,60.89,True,0,,53.5,59.5,False,False
17-09-2024 14:00,LIDFA,2.98,3.03,2.98,3.02,798554.0,0.01,0.04,0.0,3900.0,0.04,414324.8,92.74,True,0,,2.93,3.17,False,False
17-09-2024 13:00,CELHA,32.02,32.66,32.0,32.6,227175.0,0.06,0.58,0.11,417.86,0.58,79221.3,186.76,True,0,,30.22,35.9,False,False
17-09-2024 13:00,ZEDUR,8.62,8.68,8.61,8.67,215691.0,0.01,0.05,0.01,400.0,0.05,122148.3,76.58,True,0,,8.52,8.74,False,False
17-09-2024 13:00,EUPWR,83.7,85.45,83.6,85.3,651767.0,0.15,1.6,0.01,10566.67,1.6,225269.0,189.33,True,0,,81.9,87.55,False,False
17-09-2024 13:00,GESAN,42.32,44.54,42.3,44.12,2604694.0,0.42,1.8,0.14,1167.61,1.8,487080.2,434.76,True,0,,38.88,44.4,False,False
17-09-2024 13:00,INFO,8.85,9.07,8.83,9.03,536376.0,0.04,0.18,0.0,8900.0,0.18,171888.1,212.05,True,0,,8.65,9.25,False,False
17-09-2024 13:00,MARTI,3.15,3.31,3.14,3.27,2756756.0,0.04,0.12,0.01,990.91,0.12,649457.6,324.47,True,0,,3.11,3.37,False,False
17-09-2024 12:00,VRGYO,3.24,3.29,3.23,3.28,1788909.0,0.01,0.04,0.0,1233.33,0.04,1028953.3,73.86,True,0,,3.07,3.33,False,False
17-09-2024 12:00,NTGAZ,4.48,4.64,4.47,4.63,4276700.0,0.01,0.15,0.03,417.24,0.15,1595827.1,167.99,True,0,,4.25,ATH,False,False
17-09-2024 12:00,KZGYO,21.34,21.64,21.14,21.6,227397.0,0.04,0.26,0.01,2066.67,0.26,80251.2,183.36,True,0,,20.16,21.86,False,False
17-09-2024 11:00,TEZOL,19.34,19.75,19.34,19.71,496237.0,0.04,0.37,0.03,1221.43,0.37,213645.6,132.27,True,0,,19.08,19.9,False,False
17-09-2024 11:00,GRSEL,137.1,140.4,137.0,140.4,324355.0,0.0,3.3,0.33,900.0,3.3,82671.1,292.34,True,0,,129.6,152.9,False,False
17-09-2024 11:00,KCHOL,174.6,178.3,174.5,178.0,5736325.0,0.3,3.4,0.21,1519.05,3.4,1704970.3,236.45,True,0,,172.0,178.3,False,False
