Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
25-09-2024 15:00,KZBGY,30.28,30.68,30.22,30.68,1431185.0,0.0,0.4,0.1,284.62,0.4,610253.8,134.52,True,0,,28.52,ATH,False,False
25-09-2024 14:00,KRDMD,26.14,26.52,26.08,26.42,8912844.0,0.1,0.28,0.03,976.92,0.28,5777296.9,54.27,True,0,,24.86,ATH,False,False
25-09-2024 14:00,VAKBN,23.68,24.18,23.68,24.04,10342964.0,0.14,0.36,0.03,1100.0,0.36,3530343.9,192.97,True,0,,21.02,24.14,False,False
25-09-2024 14:00,EGSER,3.73,3.84,3.71,3.82,1573289.0,0.02,0.09,0.01,1025.0,0.09,351222.3,347.95,True,0,,3.68,3.95,False,False
25-09-2024 14:00,ALARK,94.4,96.45,94.35,96.0,1367259.0,0.45,1.6,0.16,900.0,1.6,372199.7,267.35,True,0,,92.6,96.25,False,False
25-09-2024 13:00,SOKM,46.38,46.8,46.34,46.74,1475343.0,0.06,0.36,0.05,620.0,0.36,926993.2,59.15,True,0,,45.46,46.8,False,False
25-09-2024 13:00,ENSRI,19.39,19.97,19.3,19.9,344565.0,0.07,0.51,0.05,940.82,0.51,135276.2,154.71,True,0,,19.1,21.38,True,False
25-09-2024 13:00,GUBRF,203.9,208.6,203.7,207.5,2613573.0,1.1,3.6,0.65,453.85,3.6,797138.1,227.87,True,0,,197.1,ATH,False,False
25-09-2024 13:00,ISKPL,15.87,16.1,15.85,16.09,1263241.0,0.01,0.22,0.01,1471.43,0.22,404807.7,212.06,True,0,,15.5,16.35,False,False
25-09-2024 13:00,KTLEV,53.15,56.0,53.05,55.9,3595026.0,0.1,2.75,0.36,653.42,2.75,829206.4,333.55,True,0,,50.95,57.25,False,False
25-09-2024 12:00,BORLS,36.84,37.34,36.76,37.24,774560.0,0.1,0.4,0.04,900.0,0.4,216847.9,257.19,True,0,,36.04,38.28,False,False
