Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,isPivot,pointpos,destek,direnc
06-02-2024 17:00,HLGYO,3.09,3.18,3.08,3.17,16490256.0,0.01,0.08,0.01,1042.86,0.08,3610925.1,356.68,True,0,,3.05,ATH
06-02-2024 17:00,BEYAZ,22.12,23.42,22.08,23.42,1466749.0,0.0,1.3,0.15,766.67,1.3,357523.1,310.25,True,0,,19.9,ATH
06-02-2024 17:00,MTRKS,59.85,61.95,59.85,61.45,338547.0,0.5,1.6,0.38,321.05,1.6,112660.3,200.5,True,0,,57.2,62.7
06-02-2024 17:00,MARTI,5.18,5.31,5.12,5.29,8919438.0,0.02,0.11,0.01,900.0,0.11,4095838.7,117.77,True,0,,5.01,5.49
06-02-2024 17:00,TSPOR,1.64,1.68,1.63,1.67,47305112.0,0.01,0.03,0.0,1400.0,0.03,23109975.7,104.7,True,0,,1.55,1.71
06-02-2024 17:00,GSRAY,7.07,7.13,7.05,7.13,5334600.0,0.0,0.06,0.0,5900.0,0.06,2160857.3,146.87,True,0,,7.01,7.38
06-02-2024 17:00,PSGYO,6.03,6.11,6.02,6.1,12751589.0,0.01,0.07,0.01,775.0,0.07,2526483.1,404.72,True,0,,5.96,6.16
06-02-2024 17:00,KLGYO,3.36,3.67,3.36,3.67,49244278.0,0.0,0.31,0.03,868.75,0.31,7742664.0,536.01,True,0,,3.33,ATH
06-02-2024 17:00,TSPOR,1.64,1.68,1.63,1.67,47305112.0,0.01,0.03,0.0,1400.0,0.03,23109975.7,104.7,True,0,,1.55,1.71
06-02-2024 17:00,TURSG,51.8,52.75,51.7,52.55,917468.0,0.2,0.75,0.18,305.41,0.75,472370.4,94.23,True,0,,47.34,ATH
06-02-2024 16:00,PGSUS,785.5,793.0,784.5,791.0,480561.0,2.0,5.5,0.55,900.0,5.5,278918.2,72.29,True,0,,761.5,796.0
06-02-2024 16:00,HURGZ,4.7,4.81,4.7,4.8,2182554.0,0.01,0.1,0.02,525.0,0.1,962485.8,126.76,True,0,,4.52,ATH
06-02-2024 16:00,EREGL,43.5,44.54,43.46,44.54,65690674.0,0.0,1.04,0.09,1006.38,1.04,14175545.7,363.41,True,0,,43.22,ATH
06-02-2024 16:00,OYAKC,63.0,63.65,62.95,63.5,1749112.0,0.15,0.5,0.01,3233.33,0.5,909284.6,92.36,True,0,,62.7,63.55
06-02-2024 16:00,SNICA,37.52,38.28,37.46,38.2,466585.0,0.08,0.68,0.04,1600.0,0.68,291390.6,60.12,True,0,,36.08,ATH
06-02-2024 16:00,THYAO,287.25,293.25,287.0,292.0,13005150.0,1.25,4.75,0.57,726.09,4.75,5090165.2,155.5,True,0,,267.0,ATH
06-02-2024 16:00,MEGAP,4.75,4.81,4.75,4.8,2492947.0,0.01,0.05,0.01,455.56,0.05,1169439.2,113.17,True,0,,4.62,4.83
06-02-2024 16:00,KRDMA,22.5,22.94,22.48,22.88,775111.0,0.06,0.38,0.01,3700.0,0.38,315298.2,145.83,True,0,,22.52,23.3
06-02-2024 16:00,KRDMB,21.56,21.96,21.54,21.86,499734.0,0.1,0.3,0.01,2900.0,0.3,150876.4,231.22,True,0,,21.48,22.14
06-02-2024 16:00,AVOD,3.62,3.7,3.61,3.7,2985515.0,0.0,0.08,0.01,1500.0,0.08,1325435.7,125.25,True,0,,3.59,3.71
06-02-2024 16:00,KRDMD,27.84,28.46,27.8,28.36,20517703.0,0.1,0.52,0.03,1429.41,0.52,5272215.9,289.17,True,0,,27.64,28.38
06-02-2024 16:00,ISDMR,37.3,37.92,37.3,37.82,1673075.0,0.1,0.52,0.04,1344.44,0.52,460697.5,263.16,True,0,,37.1,37.92
06-02-2024 16:00,KRPLS,8.22,8.6,8.21,8.59,4427407.0,0.01,0.37,0.04,825.0,0.37,1008471.0,339.02,True,0,,8.06,ATH
06-02-2024 16:00,AKENR,5.02,5.11,5.0,5.1,2040166.0,0.01,0.08,0.01,788.89,0.08,923231.5,120.98,True,0,,4.96,5.18
06-02-2024 16:00,BMSTL,41.38,43.72,41.38,43.48,421053.0,0.24,2.1,0.23,813.04,2.1,178621.0,135.72,True,0,,40.54,ATH
06-02-2024 16:00,HDFGS,2.0,2.07,2.0,2.06,16031532.0,0.01,0.06,0.01,500.0,0.06,3550984.0,351.47,True,0,,1.93,ATH
06-02-2024 16:00,YKSLN,15.45,15.74,15.43,15.71,823565.0,0.03,0.26,0.04,566.67,0.26,351167.8,134.52,True,0,,15.25,15.99
06-02-2024 16:00,PETKM,22.06,22.82,22.02,22.82,49376425.0,0.0,0.76,0.05,1420.0,0.76,11002583.7,348.77,True,0,,21.96,ATH
06-02-2024 16:00,BTCIM,110.1,111.5,109.7,111.3,345444.0,0.2,1.2,0.03,3900.0,1.2,149556.9,130.98,True,0,,107.7,113.2
06-02-2024 16:00,OZSUB,28.2,28.64,28.0,28.64,249434.0,0.0,0.44,0.01,7233.33,0.44,150944.9,65.25,True,0,,27.2,29.4
